,apple,banana,beef,bread,broccoli,butter,carrot,cheese,chicken,chocolate,cinnamon,corn,cucumber,egg,eggplant,fish,garlic,ginger,lemon,mushroom,olives,onion,orange,parsley,pasta,peas,potato,rice,spinach,tomato,age,gender,label
406,1,0,0,2,1,5,0,1,1,1,2,4,0,3,0,0,5,1,4,1,0,4,4,2,0,0,1,0,1,0,36,male,102
407,1,0,0,3,1,5,0,1,2,1,1,5,0,3,0,0,5,1,3,1,0,5,3,2,0,0,1,0,1,0,36,male,106
408,3,0,1,1,0,7,0,2,1,2,1,3,0,2,0,2,5,1,5,1,0,2,2,2,0,0,2,1,1,1,31,male,535
409,3,0,1,2,0,6,0,2,1,1,1,3,0,1,0,2,5,2,5,1,0,2,2,2,0,1,2,2,1,1,31,male,537
410,3,0,1,2,0,7,0,2,0,2,1,3,0,2,0,2,4,2,4,1,0,2,2,1,0,1,1,2,1,1,31,male,541
411,3,0,1,2,0,6,0,2,1,2,1,3,0,2,0,1,5,2,5,1,0,2,2,2,0,1,2,1,0,1,31,male,545
412,3,0,1,2,0,7,0,2,1,2,1,2,0,2,0,1,4,2,4,1,0,2,2,2,0,1,2,2,1,0,31,male,544
413,3,0,1,2,0,7,0,2,1,1,1,3,0,2,0,2,5,2,5,1,0,2,1,2,0,1,2,2,1,1,31,male,547
414,3,0,1,2,0,6,0,2,1,2,1,3,0,2,0,2,4,2,5,1,0,2,2,2,0,1,2,2,1,1,31,male,549
415,3,0,1,2,0,7,0,2,1,2,1,3,0,2,0,2,4,2,5,0,0,1,2,1,0,1,2,2,1,1,31,male,551
416,3,0,0,1,0,6,0,1,1,2,1,3,0,1,0,2,5,1,5,1,0,1,2,2,0,1,1,2,1,1,31,male,553
417,3,0,1,2,0,6,0,1,1,2,1,3,0,2,0,2,5,2,5,1,0,2,2,2,0,1,2,2,1,1,31,male,556
418,3,0,1,2,0,7,0,2,1,2,1,3,0,2,0,2,5,2,5,1,0,2,2,2,0,1,2,2,1,1,31,male,560
419,2,0,1,2,0,7,0,2,1,2,1,2,0,2,0,2,4,2,5,1,0,2,2,2,0,1,2,2,1,1,31,male,563
420,2,0,1,2,0,6,0,2,1,2,0,3,0,2,0,2,5,2,4,1,0,2,1,2,0,1,2,2,1,1,31,male,106
421,3,0,1,2,0,7,0,2,1,2,1,3,0,2,0,2,5,2,4,1,0,2,2,2,0,1,2,2,1,1,31,male,109
422,2,0,1,2,0,6,0,2,1,2,1,2,0,2,0,2,5,2,4,1,0,2,2,2,0,1,2,2,1,1,31,male,108
423,2,0,0,0,0,8,1,5,0,1,1,3,0,6,1,0,4,0,5,2,0,2,0,1,1,0,0,1,1,2,19,male,570
424,2,0,0,1,0,8,1,5,0,1,1,3,0,7,1,0,4,0,5,2,0,2,0,1,1,0,0,1,1,2,19,male,572
425,2,0,0,1,0,8,1,5,0,1,1,3,0,7,1,0,3,0,6,2,0,1,0,1,1,0,0,1,1,2,19,male,575
426,2,0,0,1,0,7,1,5,0,1,1,3,0,7,1,0,4,0,5,2,0,2,0,1,0,0,0,1,1,2,19,male,580
427,2,0,0,1,0,7,1,5,0,1,1,2,0,7,1,0,4,0,6,2,0,2,0,1,1,0,0,0,1,2,19,male,586
428,1,0,0,1,0,7,1,4,0,1,0,3,0,6,1,0,4,0,6,2,0,2,0,1,1,0,0,1,1,2,19,male,590
429,2,0,0,1,0,7,1,4,0,1,1,3,0,6,1,0,3,0,6,1,0,2,0,1,1,0,0,1,0,2,19,male,588
430,2,0,0,1,0,7,1,5,0,1,1,3,0,6,1,0,4,0,5,2,0,2,0,1,1,0,0,1,1,2,19,male,595
431,2,0,0,1,0,8,1,4,0,1,1,3,0,7,1,0,3,0,6,2,0,2,0,1,1,0,0,1,1,1,19,male,594
432,2,0,0,1,0,7,1,5,0,1,1,3,0,7,1,0,4,0,5,1,0,2,0,0,1,0,0,1,1,2,19,male,605
433,2,0,0,1,0,8,1,5,0,1,1,3,0,6,0,0,4,0,6,2,0,1,0,1,1,0,0,1,1,2,19,male,608
434,2,0,0,1,0,8,1,5,0,1,1,2,0,7,1,0,4,0,5,2,0,2,0,1,1,0,0,1,1,2,19,male,610
435,2,0,0,1,0,7,1,5,0,0,1,3,0,6,1,0,4,0,6,2,0,2,0,1,1,0,0,1,1,2,19,male,615
436,2,0,0,1,0,7,1,4,0,1,1,3,0,6,1,0,4,0,6,2,0,2,0,1,1,0,0,1,1,1,19,male,616
437,2,0,0,1,0,8,1,4,0,1,1,2,0,7,1,0,3,0,6,2,0,2,0,1,1,0,0,1,1,2,19,male,112
438,1,0,0,1,0,8,0,5,0,1,1,3,0,7,1,0,4,0,6,2,0,2,0,1,1,0,0,1,1,2,19,male,113
439,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,2,1,4,0,1,3,0,2,0,0,3,0,0,2,44,male,622
440,0,0,1,1,0,0,0,1,1,0,1,0,1,2,1,0,3,1,5,0,1,4,0,2,0,0,3,1,0,3,44,male,623
441,0,1,1,1,0,0,0,1,0,0,1,0,1,2,1,0,3,1,5,0,1,3,0,2,0,0,3,1,0,3,44,male,625
442,0,1,1,1,0,0,0,1,1,0,1,0,1,2,1,0,3,1,5,0,1,4,0,2,0,0,4,1,0,3,44,male,626
443,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,3,1,4,0,1,4,0,1,0,0,4,1,0,3,44,male,629
444,0,1,1,1,0,0,0,1,1,0,1,0,1,2,1,0,3,1,5,0,0,4,0,2,0,0,4,1,0,3,44,male,628
445,0,1,1,1,0,0,0,1,1,0,0,0,1,2,1,0,2,0,5,0,1,4,0,2,0,0,4,1,0,3,44,male,635
446,0,1,1,1,0,0,0,1,1,0,1,0,1,2,1,0,2,1,4,0,1,4,0,1,0,0,4,1,0,3,44,male,647
447,0,1,0,1,0,0,0,0,1,0,1,0,1,2,1,0,3,1,5,0,1,3,0,2,0,0,3,1,0,2,44,male,645
448,0,1,1,1,0,0,0,1,1,0,1,0,0,2,1,0,3,1,4,0,1,3,0,2,0,0,4,1,0,2,44,male,652
449,0,1,1,1,0,0,0,1,1,0,1,0,1,2,1,0,3,1,4,0,1,4,0,2,0,0,4,1,0,3,44,male,109
450,0,0,0,0,0,3,0,0,2,1,2,4,1,1,0,2,3,2,3,0,0,0,1,0,0,0,1,1,0,1,25,male,656
451,1,0,0,0,0,3,0,0,1,1,2,4,1,1,0,2,2,1,3,0,0,0,1,0,0,0,1,1,0,1,25,male,659
452,1,0,0,0,0,3,0,0,2,1,2,3,1,1,0,2,3,2,3,0,0,0,1,0,0,0,1,1,0,1,25,male,665
453,1,0,0,0,0,3,0,0,2,1,2,4,1,1,0,2,3,2,3,0,0,0,0,0,0,0,1,1,0,1,25,male,668
454,1,0,0,0,0,2,0,0,2,1,2,3,1,1,0,2,3,2,3,0,0,0,1,0,0,0,1,0,0,1,25,male,667
455,1,0,0,0,0,3,0,0,2,1,2,4,1,1,0,2,2,2,3,0,0,0,1,0,0,0,0,1,0,1,25,male,672
456,1,0,0,0,0,3,0,0,2,1,2,4,1,0,0,2,3,2,3,0,0,0,1,0,0,0,1,1,0,1,25,male,675
457,1,0,0,0,0,2,0,0,2,0,1,3,1,1,0,2,3,2,2,0,0,0,1,0,0,0,1,1,0,1,25,male,677
458,1,0,0,0,0,2,0,0,2,1,1,3,1,1,0,2,3,2,2,0,0,0,1,0,0,0,1,1,0,1,25,male,679
459,1,0,0,0,0,3,0,0,1,1,2,4,0,1,0,2,3,2,3,0,0,0,1,0,0,0,1,1,0,1,25,male,686
460,1,0,0,0,0,3,0,0,2,1,2,4,1,1,0,1,2,1,3,0,0,0,1,0,0,0,1,1,0,1,25,male,689
461,1,0,0,0,0,3,0,0,2,1,2,4,1,1,0,1,3,2,3,0,0,0,1,0,0,0,1,1,0,0,25,male,687
462,1,0,0,0,0,3,0,0,2,1,2,4,1,1,0,2,3,2,2,0,0,0,1,0,0,0,1,1,0,1,25,male,109
463,2,0,0,0,0,5,0,2,0,2,1,2,1,6,1,0,6,2,3,1,0,5,0,1,2,1,0,1,0,1,18,female,572
464,2,0,0,0,0,5,0,2,0,2,1,2,1,6,1,0,5,2,4,1,0,4,0,1,2,1,0,1,0,1,18,female,575
465,2,0,0,0,0,4,0,2,0,2,1,2,0,5,1,0,5,2,4,1,0,5,0,1,2,1,0,1,0,1,18,female,573
466,2,0,0,0,0,5,0,2,0,2,1,2,1,6,1,0,5,1,4,0,0,4,0,1,2,1,0,0,0,1,18,female,578
467,2,0,0,0,0,4,0,2,0,2,1,2,1,6,1,0,6,2,3,1,0,5,0,1,1,1,0,1,0,1,18,female,580
468,2,0,0,0,0,5,0,2,0,2,1,2,1,6,1,0,5,2,4,1,0,4,0,0,1,0,0,1,0,0,18,female,579
469,2,0,0,0,0,5,0,2,0,2,1,2,1,6,1,0,5,2,3,1,0,5,0,1,2,1,0,1,0,1,18,female,581
470,2,0,0,0,0,5,0,2,0,2,1,1,1,5,1,0,6,2,3,1,0,5,0,1,2,1,0,1,0,1,18,female,583
471,1,0,0,0,0,4,0,1,0,2,0,2,1,5,1,0,6,2,4,1,0,5,0,1,2,1,0,1,0,1,18,female,590
472,2,0,0,0,0,4,0,2,0,1,1,2,1,5,1,0,6,2,4,1,0,5,0,1,2,1,0,1,0,1,18,female,589
473,2,0,0,0,0,5,0,2,0,2,1,2,1,5,0,0,6,2,4,1,0,4,0,1,2,1,0,1,0,1,18,female,608
474,1,0,0,0,0,5,0,2,0,2,1,2,1,6,1,0,6,2,4,1,0,5,0,1,2,1,0,1,0,1,18,female,611
475,2,0,0,0,0,5,0,2,0,2,1,1,1,6,1,0,6,1,4,1,0,5,0,1,2,1,0,1,0,1,18,female,612
476,2,0,0,0,0,4,0,2,0,1,1,2,1,5,1,0,6,2,4,1,0,5,0,1,2,1,0,1,0,1,18,female,615
477,2,0,0,0,0,5,0,1,0,2,1,2,1,6,1,0,5,2,4,1,0,4,0,1,2,1,0,1,0,1,18,female,104
478,0,1,2,0,0,3,0,1,1,0,1,1,1,2,0,0,3,1,2,0,1,5,0,3,0,0,5,0,0,3,38,female,618
479,0,0,2,0,0,4,0,1,1,0,1,1,1,3,0,0,3,1,2,0,1,5,0,3,0,0,4,0,0,3,38,female,623
480,0,1,2,0,0,4,0,1,0,0,1,1,1,3,0,0,3,1,2,0,1,4,0,3,0,0,4,0,0,3,38,female,625
481,0,1,2,0,0,3,0,1,1,0,0,1,1,3,0,0,3,1,2,0,1,5,0,3,0,0,5,0,0,3,38,female,624
482,0,1,2,0,0,4,0,1,1,0,1,0,1,3,0,0,2,1,2,0,1,4,0,3,0,0,5,0,0,3,38,female,627
483,0,1,2,0,0,4,0,1,1,0,1,1,1,3,0,0,3,1,2,0,1,5,0,3,0,0,5,0,0,3,38,female,631
484,0,1,2,0,0,3,0,1,1,0,1,1,1,3,0,0,3,0,2,0,1,5,0,3,0,0,5,0,0,3,38,female,637
485,0,1,2,0,0,4,0,1,1,0,1,1,1,2,0,0,3,1,2,0,1,4,0,3,0,0,4,0,0,3,38,female,641
486,0,1,1,0,0,3,0,1,1,0,1,1,1,3,0,0,2,1,2,0,0,5,0,2,0,0,5,0,0,2,38,female,643
487,0,1,1,0,0,4,0,0,1,0,1,1,1,3,0,0,3,1,2,0,1,4,0,3,0,0,4,0,0,2,38,female,645
488,0,1,2,0,0,4,0,1,1,0,1,1,1,3,0,0,2,1,1,0,1,5,0,2,0,0,5,0,0,3,38,female,647
489,0,1,2,0,0,4,0,1,1,0,1,1,0,3,0,0,3,1,1,0,1,4,0,3,0,0,5,0,0,2,38,female,652
490,0,1,2,0,0,4,0,1,1,0,1,1,1,2,0,0,3,1,2,0,1,5,0,2,0,0,4,0,0,3,38,female,103
491,2,0,1,0,0,2,0,2,1,1,1,4,1,2,0,1,4,1,3,1,0,2,0,1,2,0,1,2,0,3,40,female,659
492,2,0,1,0,0,2,0,2,2,1,1,4,1,2,0,1,4,2,2,1,0,2,0,0,1,0,1,2,0,2,40,female,658
493,2,0,1,0,0,2,0,2,2,1,1,3,1,2,0,1,5,2,3,1,0,2,0,1,2,0,1,2,0,3,40,female,665
494,2,0,1,0,0,2,0,2,2,1,1,4,1,2,0,1,5,2,3,1,0,2,0,1,2,0,0,1,0,3,40,female,669
495,1,0,1,0,0,2,0,2,1,1,1,4,0,2,0,1,4,1,3,1,0,2,0,1,2,0,1,1,0,3,40,female,674
496,2,0,1,0,0,1,0,2,2,0,0,3,1,2,0,1,5,2,2,1,0,2,0,1,2,0,1,2,0,3,40,female,677
497,2,0,1,0,0,2,0,2,2,1,1,4,1,2,0,1,4,2,3,0,0,1,0,1,2,0,1,2,0,3,40,female,676
498,2,0,1,0,0,2,0,2,2,1,1,4,1,1,0,1,5,2,3,1,0,2,0,1,2,0,1,2,0,3,40,female,675
499,2,0,1,0,0,2,0,2,2,1,1,3,1,2,0,1,5,2,3,1,0,2,0,1,1,0,1,2,0,3,40,female,681
500,2,0,1,0,0,2,0,2,2,1,1,4,1,2,0,0,5,2,3,1,0,2,0,1,2,0,1,2,0,2,40,female,687
501,1,0,0,0,0,2,0,2,2,1,1,4,1,2,0,1,5,2,2,1,0,1,0,1,2,0,1,2,0,2,40,female,697
502,2,0,1,0,0,1,0,1,2,1,1,4,1,1,0,1,5,2,3,1,0,2,0,1,2,0,1,2,0,3,40,female,699
503,2,0,1,0,0,2,0,1,2,1,1,3,1,2,0,1,4,2,3,1,0,2,0,1,2,0,1,2,0,3,40,female,112
504,1,0,1,3,0,6,0,2,1,0,1,3,1,4,2,1,5,2,8,0,1,1,0,1,0,3,1,1,1,2,29,female,692
505,1,0,1,3,0,6,0,2,1,0,1,4,0,4,2,0,5,1,8,0,1,1,0,1,0,3,1,1,1,3,29,female,693
506,1,0,1,3,0,5,0,2,1,0,1,3,1,3,2,1,5,2,8,0,1,1,0,1,0,3,1,1,1,3,29,female,698
507,0,0,0,3,0,6,0,2,1,0,1,4,1,4,2,1,5,2,7,0,1,0,0,1,0,3,1,1,1,2,29,female,697
508,1,0,1,3,0,5,0,2,1,0,1,4,1,4,2,1,5,2,8,0,1,1,0,1,0,3,1,1,1,3,29,female,700
509,1,0,1,3,0,6,0,2,1,0,1,4,1,3,1,1,5,2,7,0,1,1,0,1,0,2,1,1,1,3,29,female,703
510,1,0,1,2,0,5,0,2,1,0,1,4,1,4,2,1,4,2,7,0,1,1,0,1,0,3,1,1,0,3,29,female,713
511,1,0,1,2,0,6,0,1,1,0,1,4,1,4,2,1,4,2,7,0,1,1,0,1,0,3,1,1,1,2,29,female,715
512,1,0,1,3,0,5,0,2,0,0,1,4,1,4,2,1,4,2,7,0,1,1,0,0,0,3,1,1,1,3,29,female,720
513,1,0,1,3,0,6,0,2,1,0,1,3,1,4,2,1,5,1,8,0,1,1,0,1,0,2,1,0,1,3,29,female,722
514,1,0,1,3,0,5,0,2,1,0,1,4,1,4,2,1,5,2,7,0,0,1,0,1,0,3,0,1,1,3,29,female,725
515,1,0,1,2,0,6,0,2,1,0,1,4,1,4,2,1,5,2,7,0,1,1,0,1,0,3,1,1,1,3,29,female,728
516,1,0,1,3,0,6,0,2,1,0,1,4,1,3,1,1,5,2,7,0,1,1,0,1,0,3,1,1,1,3,29,female,732
517,1,0,1,3,0,6,0,2,1,0,1,4,1,4,2,1,5,2,8,0,1,1,0,1,0,3,1,1,1,3,29,female,736
518,1,0,1,3,0,5,0,2,1,0,0,4,1,3,2,1,4,2,8,0,1,1,0,1,0,2,1,1,1,3,29,female,737
519,1,0,1,3,0,6,0,1,1,0,1,3,1,4,2,1,4,2,8,0,1,1,0,1,0,3,1,1,1,3,29,female,112
520,0,0,0,0,0,4,0,1,1,0,0,0,0,4,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,28,female,738
521,0,0,0,0,0,4,0,1,1,1,0,0,0,4,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,28,female,739
522,0,0,0,0,0,4,0,1,1,1,0,0,0,4,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,28,female,740
523,0,0,0,0,0,5,0,1,1,1,0,0,0,5,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,28,female,742
524,0,0,0,0,0,4,0,1,1,1,0,0,0,4,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,28,female,741
525,0,0,0,0,0,5,0,1,0,1,0,0,0,4,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,28,female,746
526,0,0,0,0,0,4,0,1,1,1,0,0,0,5,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,28,female,749
527,0,0,0,0,0,5,0,1,1,1,0,0,0,5,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,28,female,747
528,0,0,0,0,0,5,0,0,1,1,0,0,0,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,female,104
529,0,0,0,0,0,3,1,1,1,0,1,0,0,3,0,1,7,1,2,0,0,3,0,2,1,1,3,3,0,1,38,female,751
530,0,0,0,1,0,3,1,2,1,0,1,0,0,3,0,1,7,0,3,0,0,3,0,2,1,1,3,2,1,1,38,female,754
531,0,0,0,1,0,3,1,2,1,0,1,0,0,3,0,1,8,1,3,0,0,3,0,2,1,1,3,3,1,1,38,female,760
532,0,0,0,1,0,3,0,2,1,0,1,0,0,3,0,1,7,1,2,0,0,3,0,2,1,1,3,3,1,1,38,female,764
533,0,0,0,1,0,3,1,2,1,0,1,0,0,2,0,0,7,1,3,0,0,3,0,2,1,1,2,2,1,1,38,female,766
534,0,0,0,1,0,2,1,2,1,0,1,0,0,3,0,1,7,1,3,0,0,2,0,1,0,1,3,3,1,1,38,female,768
535,0,0,0,1,0,3,1,1,1,0,1,0,0,3,0,1,8,1,3,0,0,3,0,2,1,1,2,3,1,1,38,female,770
536,0,0,0,1,0,3,1,2,0,0,1,0,0,3,0,1,7,1,3,0,0,3,0,2,1,1,3,3,1,1,38,female,776
537,0,0,0,1,0,2,1,2,1,0,1,0,0,2,0,1,7,1,3,0,0,2,0,1,1,1,3,3,1,0,38,female,779
538,0,0,0,1,0,2,1,2,1,0,0,0,0,2,0,1,8,1,3,0,0,3,0,2,1,1,3,3,1,1,38,female,781
539,0,0,0,1,0,3,1,2,1,0,1,0,0,3,0,1,8,1,2,0,0,3,0,2,1,0,2,3,1,1,38,female,780
540,0,0,0,1,0,3,1,2,1,0,1,0,0,3,0,1,7,1,3,0,0,2,0,2,1,1,3,2,1,1,38,female,785
541,2,0,0,0,0,1,0,1,0,1,4,1,1,2,0,0,2,1,4,1,0,2,1,1,0,0,1,3,0,0,48,female,787
542,2,0,0,0,0,2,0,2,0,1,3,1,1,3,0,0,2,0,5,1,0,3,1,1,0,0,2,2,0,0,48,female,790
543,2,0,0,0,0,2,0,2,0,1,4,1,1,2,0,0,2,1,5,1,0,3,1,1,0,0,2,3,0,0,48,female,789
544,2,0,0,0,0,2,0,2,0,1,3,1,0,3,0,0,1,1,5,1,0,2,1,1,0,0,2,2,0,0,48,female,792
545,1,0,0,0,0,2,0,2,0,1,3,1,1,3,0,0,2,1,4,0,0,2,1,1,0,0,1,2,0,0,48,female,797
546,1,0,0,0,0,2,0,2,0,1,4,1,1,3,0,0,2,1,4,1,0,3,1,1,0,0,2,3,0,0,48,female,798
547,2,0,0,0,0,2,0,2,0,1,3,1,1,3,0,0,1,1,4,1,0,3,0,0,0,0,2,3,0,0,48,female,805
548,2,0,0,0,0,1,0,1,0,0,4,0,1,2,0,0,2,1,5,1,0,3,1,1,0,0,2,3,0,0,48,female,807
549,2,0,0,0,0,2,0,2,0,1,4,1,1,3,0,0,2,1,4,1,0,3,1,1,0,0,2,3,0,0,48,female,109
550,0,0,1,1,0,1,0,0,2,0,1,2,0,3,0,0,4,1,3,2,0,3,0,0,0,1,0,1,1,2,32,female,811
551,0,0,1,1,0,2,0,0,2,0,1,2,0,3,0,0,4,1,3,2,0,2,0,0,0,1,0,1,1,1,32,female,814
552,0,0,1,1,0,1,0,0,2,0,1,2,0,2,0,0,3,1,2,1,0,3,0,0,0,1,0,1,1,2,32,female,817
553,0,0,1,1,0,2,0,0,2,0,1,2,0,3,0,0,3,1,2,2,0,3,0,0,0,0,0,1,0,2,32,female,820
554,0,0,0,1,0,2,0,0,2,0,1,2,0,2,0,0,4,1,3,2,0,2,0,0,0,1,0,1,1,2,32,female,824
555,0,0,1,1,0,2,0,0,1,0,1,1,0,3,0,0,3,1,3,2,0,2,0,0,0,1,0,1,1,1,32,female,825
556,0,0,1,1,0,2,0,0,2,0,0,1,0,2,0,0,4,0,3,1,0,3,0,0,0,1,0,0,1,2,32,female,833
557,0,0,1,0,0,2,0,0,1,0,1,2,0,3,0,0,3,1,2,2,0,3,0,0,0,1,0,1,1,2,32,female,115
558,0,0,0,1,0,3,0,2,0,0,0,0,0,5,0,0,3,0,1,1,1,1,1,0,0,1,1,0,0,1,18,female,834
559,0,0,0,1,0,2,0,2,0,0,0,0,0,5,0,0,4,0,0,1,1,1,1,0,0,1,1,0,0,2,18,female,839
560,0,0,0,0,0,2,0,2,0,0,0,0,0,5,0,0,4,0,1,0,1,1,1,0,0,1,1,0,0,1,18,female,838
561,0,0,0,1,0,3,0,2,0,0,0,0,0,5,0,0,4,0,1,1,1,1,1,0,0,1,1,0,0,2,18,female,841
562,0,0,0,1,0,3,0,2,0,0,0,0,0,5,0,0,4,0,1,1,1,1,1,0,0,1,1,0,0,2,18,female,843
563,0,0,0,1,0,2,0,2,0,0,0,0,0,6,0,0,3,0,1,1,1,1,1,0,0,1,1,0,0,2,18,female,854
564,0,0,0,1,0,3,0,2,0,0,0,0,0,5,0,0,4,0,1,1,1,1,1,0,0,1,0,0,0,2,18,female,855
565,0,0,0,1,0,3,0,1,0,0,0,0,0,6,0,0,3,0,1,1,0,1,0,0,0,0,1,0,0,2,18,female,857
566,0,0,0,1,0,3,0,1,0,0,0,0,0,6,0,0,3,0,1,1,1,0,1,0,0,1,1,0,0,2,18,female,104
567,0,0,0,0,0,2,1,2,0,0,0,1,0,1,0,0,3,1,0,0,0,1,0,1,0,0,1,1,0,2,26,female,860
568,0,0,0,0,0,3,0,2,0,1,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,1,1,0,2,26,female,862
569,0,0,0,0,0,2,1,1,0,1,1,1,0,1,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,1,26,female,866
570,0,0,0,0,0,3,1,2,0,1,1,1,0,1,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,2,26,female,868
571,0,0,0,0,0,2,1,2,0,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,1,26,female,867
572,0,0,0,0,0,3,1,1,0,1,1,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,1,1,0,2,26,female,112
573,1,0,1,0,0,4,0,1,1,0,0,0,0,4,0,0,2,1,1,0,0,2,2,0,0,0,2,1,0,0,35,female,871
574,1,0,0,0,0,4,0,1,1,1,0,0,0,4,0,0,2,1,1,0,0,1,2,0,0,0,1,1,0,0,35,female,870
575,1,0,1,0,0,4,0,0,1,1,0,0,0,4,0,0,2,1,1,0,0,2,1,0,0,0,2,1,0,0,35,female,874
576,0,0,1,0,0,5,0,1,1,1,0,0,0,5,0,0,2,1,1,0,0,2,1,0,0,0,2,1,0,0,35,female,877
577,1,0,1,0,0,5,0,1,1,1,0,0,0,4,0,0,1,1,0,0,0,1,2,0,0,0,2,1,0,0,35,female,880
578,1,0,1,0,0,4,0,1,1,1,0,0,0,4,0,0,2,1,1,0,0,2,2,0,0,0,2,1,0,0,35,female,883
579,1,0,1,0,0,4,0,1,1,1,0,0,0,5,0,0,2,1,1,0,0,2,2,0,0,0,2,1,0,0,35,female,886
580,1,0,1,0,0,5,0,1,1,1,0,0,0,5,0,0,2,1,1,0,0,2,2,0,0,0,2,1,0,0,35,female,889
581,1,0,1,0,0,5,0,1,0,1,0,0,0,5,0,0,1,1,1,0,0,2,2,0,0,0,1,1,0,0,35,female,892
582,1,0,1,0,0,5,0,1,1,1,0,0,0,5,0,0,2,0,1,0,0,2,2,0,0,0,2,0,0,0,35,female,893
583,1,0,1,0,0,1,0,1,0,0,0,0,0,2,1,0,2,0,4,0,0,3,0,0,0,2,1,0,0,1,25,male,691
584,1,0,1,1,0,2,0,1,0,0,0,0,0,2,1,0,2,0,4,0,0,2,0,0,0,2,1,0,0,2,25,male,690
585,0,0,0,1,0,2,0,1,0,0,0,0,0,2,1,0,3,0,4,0,0,2,0,0,0,2,1,0,0,1,25,male,697
586,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,3,0,5,0,0,3,0,0,0,2,1,0,0,2,25,male,699
587,1,0,1,1,0,2,0,1,0,0,0,0,0,1,0,0,3,0,4,0,0,3,0,0,0,1,1,0,0,2,25,male,703
588,1,0,1,1,0,2,0,1,0,0,0,0,0,2,1,0,2,0,4,0,0,2,0,0,0,1,0,0,0,2,25,male,712
589,0,0,0,0,0,4,1,1,0,2,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,2,0,2,28,male,824
590,0,0,1,0,0,3,1,1,0,1,1,0,0,3,0,0,1,0,1,0,0,2,0,1,0,0,1,1,0,2,28,male,835
591,0,0,1,0,0,3,1,1,0,1,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,1,2,0,2,28,male,849
592,0,0,1,0,0,4,1,1,0,2,1,0,0,3,0,0,1,0,1,0,0,2,0,1,0,0,1,1,0,2,28,male,852
593,0,0,1,0,0,4,0,1,0,2,1,0,0,3,0,0,1,0,1,0,0,1,0,1,0,0,1,2,0,2,28,male,862
594,0,0,1,0,0,3,1,0,0,2,1,0,0,3,0,0,1,0,1,0,0,2,0,1,0,0,0,2,0,1,28,male,866
595,0,0,1,0,0,3,1,1,0,2,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,1,28,male,867
596,0,0,2,1,1,1,2,0,2,0,0,0,0,3,0,0,4,0,2,1,0,3,1,0,0,0,0,0,1,1,37,male,913
597,0,0,1,2,1,2,1,0,1,1,0,0,0,3,0,0,3,0,2,1,0,2,0,0,0,0,0,0,1,1,37,male,920
598,0,0,2,2,1,1,2,0,2,1,0,0,0,2,0,0,3,0,1,0,0,3,1,0,0,0,0,0,1,1,37,male,817
599,0,0,2,2,0,2,2,0,2,1,0,0,0,3,0,0,4,0,2,1,0,2,1,0,0,0,0,0,1,1,37,male,819
600,0,0,1,2,1,2,2,0,2,1,0,0,0,2,0,0,4,0,2,1,0,2,1,0,0,0,0,0,1,1,37,male,824
601,0,0,2,1,1,2,2,0,1,1,0,0,0,3,0,0,3,0,1,1,0,3,1,0,0,0,0,0,1,1,37,male,115
602,0,0,2,2,1,2,1,0,2,1,0,0,0,2,0,0,3,0,2,1,0,3,1,0,0,0,0,0,0,0,37,male,125
603,0,0,0,0,0,3,1,1,0,0,1,1,0,5,0,1,4,0,1,0,0,2,0,2,0,0,0,1,0,1,41,male,766
604,0,0,0,0,0,2,0,1,0,0,1,1,0,6,0,1,4,0,1,0,0,2,0,2,0,0,1,1,0,1,41,male,769
605,0,0,0,0,0,3,1,1,0,0,1,1,0,5,0,2,5,0,0,0,0,2,0,2,0,0,1,2,0,1,41,male,774
606,0,0,0,0,0,2,1,1,0,0,1,1,0,5,0,2,4,0,1,0,0,1,0,1,0,0,1,2,0,0,41,male,779
607,0,0,0,0,0,2,1,1,0,0,0,1,0,5,0,2,5,0,1,0,0,2,0,2,0,0,1,2,0,1,41,male,781
608,0,0,0,0,0,3,1,1,0,0,1,1,0,6,0,2,4,0,1,0,0,1,0,1,0,0,1,2,0,1,41,male,788
609,0,0,0,0,0,3,1,1,0,0,1,1,0,5,0,2,5,0,1,0,0,2,0,2,0,0,1,2,0,1,41,male,789
